VolcanoID,V_Name,Country,Region,Subregion,Latitude,Longitude,H_active,hazard,class,risk
290230,Unnamed,Russia,Kuril Islands,Kuril Islands,48.0799999999999,153.33,1,NULL,U-HHR,NULL
290240,Sarychev Peak,Russia,Kuril Islands,Kuril Islands,48.0919999999999,153.199999999999,1,3,NULL,2
290250,Raikoke,Russia,Kuril Islands,Kuril Islands,48.292,153.25,1,NULL,U-HHR,NULL
290260,Chirinkotan,Russia,Kuril Islands,Kuril Islands,48.9799999999999,153.479999999999,1,1,NULL,1
290270,Ekarma,Russia,Kuril Islands,Kuril Islands,48.9579999999999,153.93,1,NULL,U-HHR,NULL
290290,Sinarka,Russia,Kuril Islands,Kuril Islands,48.875,154.175,1,3,NULL,2
290300,Kharimkotan,Russia,Kuril Islands,Kuril Islands,49.1199999999999,154.508,1,3,NULL,2
290310,Tao-Rusyr Caldera(s),Russia,Kuril Islands,Kuril Islands,49.35,154.699999999999,1,NULL,U-HHR,NULL
290320,Nemo Peak,Russia,Kuril Islands,Kuril Islands,49.57,154.807999999999,1,NULL,U-HHR,NULL
290331,Shirinki,Russia,Kuril Islands,Kuril Islands,50.2,154.979999999999,0,NULL,U-NHHR,NULL
290340,Fuss Peak,Russia,Kuril Islands,Kuril Islands,50.27,155.25,1,NULL,U-HHR,NULL
290350,Karpinsky Group,Russia,Kuril Islands,Kuril Islands,50.13,155.37,1,NULL,U-HHR,NULL
290360,Chikurachki,Russia,Kuril Islands,Kuril Islands,50.325,155.458,1,2,NULL,1
290370,Vernadskii Ridge,Russia,Kuril Islands,Kuril Islands,50.5499999999999,155.97,0,NULL,U-NHHR,NULL
290380,Ebeko,Russia,Kuril Islands,Kuril Islands,50.68,156.02,1,2,NULL,1
290390,Alaid,Russia,Kuril Islands,Kuril Islands,50.8579999999999,155.55,1,2,NULL,1
300001,Mashkovtsev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.1,156.72,0,NULL,U-NHHR,NULL
300010,Kambalny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.2999999999999,156.87,0,NULL,U-HR,NULL
300020,Koshelev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.3569999999999,156.75,1,NULL,U-HHR,NULL
300021,Yavinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.57,156.599999999999,0,NULL,U-HR,NULL
300022,Diky Greben,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.45,156.97,0,NULL,U-HR,NULL
300023,Kurile Lake,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.45,157.12,0,NULL,U-HR,NULL
300030,Ilyinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.49,157.199999999999,1,NULL,U-HHR,NULL
300040,Zheltovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.57,157.323,1,NULL,U-HHR,NULL
300041,Kell,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.6499999999999,157.349999999999,0,NULL,U-NHHR,NULL
300042,Belenkaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.75,157.27,0,NULL,U-NHHR,NULL
300050,Ksudach,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.7999999999999,157.53,1,NULL,U-HHR,NULL
300051,Ozernoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.88,157.38,0,NULL,U-NHHR,NULL
300052,Olkoviy Volcanic Group,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.02,157.53,0,NULL,U-NHHR,NULL
300053,Khodutka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.063,157.703,0,NULL,U-HR,NULL
300054,Piratkovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.113,157.848999999999,0,NULL,U-NHHR,NULL
300055,Ostanets,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.146,157.322,0,NULL,U-NHHR,NULL
300056,Otdelniy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.2199999999999,157.428,0,NULL,U-NHHR,NULL
300057,Golaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.2629999999999,157.787,0,NULL,U-NHHR,NULL
300058,Asacha,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.3549999999999,157.827,0,NULL,U-NHHR,NULL
300059,Visokiy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.43,157.93,0,NULL,U-NHHR,NULL
300060,Mutnovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.453,158.194999999999,1,1,NULL,1
300070,Gorely,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.558,158.03,1,1,NULL,1
300080,Opala,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.5429999999999,157.335,1,NULL,U-HHR,NULL
300081,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.57,157.02,0,NULL,U-NHHR,NULL
300082,Tolmachev Dol,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.63,157.58,0,NULL,U-HR,NULL
300083,Vilyuchik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.7,158.28,0,NULL,U-HR,NULL
300084,Barkhatnaya Sopka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.823,158.27,0,NULL,U-HR,NULL
300085,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.92,158.52,0,NULL,U-NHHR,NULL
300086,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.88,158.3,0,NULL,U-NHHR,NULL
300087,Bolshe-Bannaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.8999999999999,157.78,0,NULL,U-NHHR,NULL
300090,Koryaksky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.32,158.687999999999,1,3,NULL,2
300100,Avachinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.255,158.83,1,3,NULL,2
300110,Dzenzursky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.637,158.922,0,NULL,U-NHHR,NULL
300120,Zhupanovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.59,159.146999999999,1,1,NULL,1
300121,Veer,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.75,158.449999999999,0,NULL,U-HR,NULL
300122,Kostakan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.8299999999999,158.05,0,1,NULL,1
300123,Bakening,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.905,158.069999999999,0,NULL,U-HR,NULL
300124,Zavaritsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.905,158.384999999999,0,NULL,U-HR,NULL
300125,Akademia Nauk,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.9799999999999,159.449999999999,1,NULL,U-HHR,NULL
300130,Karymsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.0499999999999,159.449999999999,1,2,NULL,1
300140,Maly Semiachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.13,159.669999999999,1,2,NULL,1
300150,Bolshoi Semiachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.32,160.02,0,NULL,U-HR,NULL
300160,Taunshits,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.53,159.8,0,NULL,U-HR,NULL
300170,Uzon,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.5,159.97,0,NULL,U-HR,NULL
300180,Kikhpinych,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.487,160.252999999999,1,2,NULL,1
300190,Krasheninnikov,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.593,160.273,1,2,NULL,1
300200,Kronotsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.753,160.526999999999,1,NULL,U-HHR,NULL
300201,Schmidt,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.92,160.63,0,NULL,U-NHHR,NULL
300210,Gamchen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.9729999999999,160.702,0,NULL,U-HR,NULL
300220,Komarov,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.0319999999999,160.72,0,NULL,U-HR,NULL
300221,Vysoky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.07,160.77,0,NULL,U-HR,NULL
300230,Kizimen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.13,160.319999999999,1,NULL,U-HHR,NULL
300232,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.92,161.75,0,NULL,U-NHHR,NULL
300240,Tolbachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.8299999999999,160.33,1,2,NULL,1
300241,Udina,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.755,160.526999999999,0,NULL,U-NHHR,NULL
300242,Zimina,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.862,160.603,0,NULL,U-NHHR,NULL
300250,Bezymianny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.978,160.586999999999,1,3,NULL,2
300251,Kamen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.02,160.592999999999,0,NULL,U-NHHR,NULL
300260,Kliuchevskoi,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.057,160.638,1,2,NULL,1
300261,Ushkovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.07,160.47,1,NULL,U-HHR,NULL
300270,Shiveluch,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.6529999999999,161.36,1,3,NULL,2
300271,Piip,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.42,167.33,0,NULL,U-HR,NULL
300272,Khangar,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.75,157.38,1,NULL,U-HHR,NULL
300273,Cherpuk Group,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.5499999999999,157.47,0,NULL,U-HR,NULL
300280,Ichinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.68,157.729999999999,1,NULL,U-HHR,NULL
300290,Maly Payalpan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.82,157.979999999999,0,NULL,U-NHHR,NULL
300300,Bolshoi Payalpan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.88,157.78,0,NULL,U-NHHR,NULL
300310,Plosky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.2,158.47,0,NULL,U-NHHR,NULL
300320,Akhtang,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.43,158.65,0,NULL,U-NHHR,NULL
300330,Kozyrevsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.5799999999999,158.38,0,NULL,U-NHHR,NULL
300340,Romanovka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.6499999999999,158.8,0,NULL,U-NHHR,NULL
300350,Uksichan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.0799999999999,158.38,0,NULL,U-NHHR,NULL
300360,Bolshoi-Kekuknaysky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.4699999999999,157.8,0,NULL,U-HR,NULL
300370,Kulkev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.3699999999999,158.37,0,NULL,U-NHHR,NULL
300380,Geodesistoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.3299999999999,158.669999999999,0,NULL,U-NHHR,NULL
300390,Anaun,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.32,158.83,0,NULL,U-NHHR,NULL
300400,Krainy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.3699999999999,159.03,0,NULL,U-NHHR,NULL
300410,Kekurny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.3999999999999,158.849999999999,0,NULL,U-NHHR,NULL
300420,Eggella,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.57,158.52,0,NULL,U-NHHR,NULL
300430,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.82,158.949999999999,0,NULL,U-NHHR,NULL
300440,Verkhovoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.52,159.53,0,NULL,U-NHHR,NULL
300450,Alney-Chashakondzha,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.7,159.65,1,NULL,U-HHR,NULL
300460,Cherny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.82,159.669999999999,0,NULL,U-NHHR,NULL
300470,Pogranychny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.85,159.8,0,NULL,U-NHHR,NULL
300480,Zaozerny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.88,159.949999999999,0,NULL,U-NHHR,NULL
300490,Bliznets,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.9699999999999,159.78,0,NULL,U-NHHR,NULL
300500,Kebeney,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.1,159.93,0,NULL,U-NHHR,NULL
300510,Fedotych,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.13,160.4,0,NULL,U-NHHR,NULL
300511,Shisheika,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.1499999999999,161.08,0,NULL,U-HR,NULL
300512,Terpuk,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.2,159.83,0,NULL,U-HR,NULL
300520,Sedankinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.27,160.08,0,NULL,U-HR,NULL
300530,Leutongey,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.2999999999999,159.83,0,NULL,U-NHHR,NULL
300540,Tuzovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.32,159.97,0,NULL,U-NHHR,NULL
300550,Gorny Institute,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.3299999999999,160.199999999999,0,NULL,U-HR,NULL
300551,Kinenin,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.35,160.97,0,NULL,U-HR,NULL
300552,Bliznetsy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.35,161.37,0,NULL,U-HR,NULL
300560,Titila,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.3999999999999,160.099999999999,0,NULL,U-HR,NULL
300570,Mezhdusopochny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.4699999999999,160.25,0,NULL,U-NHHR,NULL
300580,Shishel,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.45,160.37,0,NULL,U-NHHR,NULL
300590,Elovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.5499999999999,160.53,0,NULL,U-HR,NULL
300600,Alngey,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.7,160.4,0,NULL,U-NHHR,NULL
300610,Uka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.7,160.58,0,NULL,U-NHHR,NULL
300620,Kaileney,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.7999999999999,160.669999999999,0,NULL,U-NHHR,NULL
300630,Plosky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.8299999999999,160.25,0,NULL,U-NHHR,NULL
300640,Bely,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.88,160.53,0,NULL,U-NHHR,NULL
300650,Nylgimelkin,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.9699999999999,160.65,0,NULL,U-HR,NULL
300660,Snezhniy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.02,160.8,0,NULL,U-NHHR,NULL
300670,Iktunup,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.0799999999999,160.77,0,NULL,U-NHHR,NULL
300671,Spokoiny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.13,160.819999999999,0,NULL,U-HR,NULL
300680,Ostry,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.18,160.819999999999,0,NULL,U-HR,NULL
300690,Snegovoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.2,160.97,0,NULL,U-NHHR,NULL
300700,Severny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.28,160.87,0,NULL,U-HR,NULL
300710,Iettunup,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.3999999999999,161.08,0,NULL,U-NHHR,NULL
300720,Voyampolsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.3699999999999,160.62,0,NULL,U-NHHR,NULL
302010,Sikhote-Alin,Russia,Kamchatka and Mainland Asia,Russia (southeastern),47,137.5,0,NULL,U-NHHR,NULL
302030,Udokan Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),56.28,117.77,0,NULL,U-HR,NULL
302040,Vitim Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),53.7,113.3,0,NULL,U-NHHR,NULL
302050,Tunkin Depression,Russia,Kamchatka and Mainland Asia,Russia (southeastern),51.5,102.5,0,NULL,U-NHHR,NULL
302060,Oka Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),52.7,98.98,0,NULL,U-NHHR,NULL
302070,Azas Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),52.52,98.5999999999999,0,NULL,U-NHHR,NULL
303010,Taryatu-Chulutu,Mongolia,Kamchatka and Mainland Asia,Mongolia,48.17,99.7,0,NULL,U-HR,NULL
303020,Khanuy Gol,Mongolia,Kamchatka and Mainland Asia,Mongolia,48.67,102.75,0,NULL,U-NHHR,NULL
303030,Bus-Obo,Mongolia,Kamchatka and Mainland Asia,Mongolia,47.1199999999999,109.08,0,NULL,U-NHHR,NULL
303040,Dariganga Volcanic Field,Mongolia,Kamchatka and Mainland Asia,Mongolia,45.3299999999999,114,0,NULL,U-NHHR,NULL
303050,Middle Gobi,Mongolia,Kamchatka and Mainland Asia,Mongolia,45.28,106.7,0,NULL,U-NHHR,NULL
304010,Turfan,China,Kamchatka and Mainland Asia,China (western),42.8999999999999,89.25,0,NULL,U-HR,NULL
304020,Tianshan Volcanic Group,China,Kamchatka and Mainland Asia,China (western),42.5,82.5,0,NULL,U-HR,NULL
304030,Kunlun Volcanic Group,China,Kamchatka and Mainland Asia,China (western),35.52,80.2,1,NULL,U-HHR,NULL
304040,Unnamed,China,Kamchatka and Mainland Asia,China (western),35.85,91.7,0,NULL,U-NHHR,NULL
305010,Honggeertu,China,Kamchatka and Mainland Asia,China (eastern),41.4699999999999,113,0,NULL,U-NHHR,NULL
305011,Arshan,China,Kamchatka and Mainland Asia,China (eastern),47.5,120.7,0,NULL,U-HR,NULL
305020,Keluo Group,China,Kamchatka and Mainland Asia,China (eastern),49.3699999999999,125.92,0,NULL,U-NHHR,NULL
305030,Wudalianchi,China,Kamchatka and Mainland Asia,China (eastern),48.7199999999999,126.12,1,NULL,U-HHR,NULL
305040,Jingbo,China,Kamchatka and Mainland Asia,China (eastern),44.0799999999999,128.83,0,NULL,U-HR,NULL
305050,Longgang Group,China,Kamchatka and Mainland Asia,China (eastern),42.3299999999999,126.5,0,NULL,U-HR,NULL
305060,Changbaishan,China-North Korea,Kamchatka and Mainland Asia,China (eastern),41.9799999999999,128.08,1,NULL,U-HHR,NULL
306010,Xianjindao,North Korea,Kamchatka and Mainland Asia,Korea,41.3299999999999,128,0,NULL,U-NHHR,NULL
306020,Ch'uga-ryong,North Korea-South Korea,Kamchatka and Mainland Asia,Korea,38.3299999999999,127.33,0,NULL,U-NHHR,NULL
306030,Ulreung,South Korea,Kamchatka and Mainland Asia,Korea,37.5,130.87,0,NULL,U-HR,NULL
306040,Halla,South Korea,Kamchatka and Mainland Asia,Korea,33.3699999999999,126.53,0,NULL,U-HR,NULL
311010,Buldir,United States,Alaska,Aleutian Islands,52.35,175.911,0,NULL,U-NHHR,NULL
311020,Kiska,United States,Alaska,Aleutian Islands,52.103,177.602,1,1,NULL,1
311030,Segula,United States,Alaska,Aleutian Islands,52.015,178.136,0,NULL,U-NHHR,NULL
311040,Davidof,United States,Alaska,Aleutian Islands,51.9699999999999,178.33,0,NULL,U-NHHR,NULL
311050,Little Sitkin,United States,Alaska,Aleutian Islands,51.95,178.543,1,NULL,U-HHR,NULL
311060,Semisopochnoi,United States,Alaska,Aleutian Islands,51.93,179.58,1,NULL,U-HHR,NULL
311070,Gareloi,United States,Alaska,Aleutian Islands,51.7899999999999,-178.794,1,1,NULL,1
311080,Tanaga,United States,Alaska,Aleutian Islands,51.8849999999999,-178.145999999999,1,NULL,U-HHR,NULL
311090,Takawangha,United States,Alaska,Aleutian Islands,51.8729999999999,-178.006,1,NULL,U-HHR,NULL
311100,Bobrof,United States,Alaska,Aleutian Islands,51.9099999999999,-177.437999999999,0,NULL,U-NHHR,NULL
311110,Kanaga,United States,Alaska,Aleutian Islands,51.923,-177.168,1,1,NULL,1
311111,Moffett,United States,Alaska,Aleutian Islands,51.944,-176.747,0,NULL,U-HR,NULL
311120,Great Sitkin,United States,Alaska,Aleutian Islands,52.076,-176.13,1,1,NULL,1
311130,Kasatochi,United States,Alaska,Aleutian Islands,52.177,-175.508,1,NULL,U-HHR,NULL
311140,Koniuji,United States,Alaska,Aleutian Islands,52.2199999999999,-175.13,0,NULL,U-HR,NULL
311150,Sergief,United States,Alaska,Aleutian Islands,52.0499999999999,-174.949999999999,0,NULL,U-NHHR,NULL
311160,Atka,United States,Alaska,Aleutian Islands,52.332,-174.137,1,NULL,U-HHR,NULL
311161,Korovin,United States,Alaska,Aleutian Islands,52.381,-174.154,1,1,NULL,1
311180,Seguam,United States,Alaska,Aleutian Islands,52.3149999999999,-172.509999999999,1,2,NULL,1
311190,Amukta,United States,Alaska,Aleutian Islands,52.5,-171.252,1,1,NULL,1
311200,Chagulak,United States,Alaska,Aleutian Islands,52.5769999999999,-171.13,0,NULL,U-NHHR,NULL
311210,Yunaska,United States,Alaska,Aleutian Islands,52.643,-170.628999999999,1,NULL,U-HHR,NULL
311220,Herbert,United States,Alaska,Aleutian Islands,52.7419999999999,-170.110999999999,0,NULL,U-NHHR,NULL
311230,Carlisle,United States,Alaska,Aleutian Islands,52.8939999999999,-170.054,1,NULL,U-HHR,NULL
311240,Cleveland,United States,Alaska,Aleutian Islands,52.825,-169.943999999999,1,2,NULL,1
311241,Tana,United States,Alaska,Aleutian Islands,52.8299999999999,-169.77,0,NULL,U-NHHR,NULL
311250,Uliaga,United States,Alaska,Aleutian Islands,53.0649999999999,-169.77,0,NULL,U-NHHR,NULL
311260,Kagamil,United States,Alaska,Aleutian Islands,52.9739999999999,-169.72,1,NULL,U-HHR,NULL
311270,Vsevidof,United States,Alaska,Aleutian Islands,53.13,-168.693,1,NULL,U-HHR,NULL
311280,Recheschnoi,United States,Alaska,Aleutian Islands,53.1569999999999,-168.538999999999,0,NULL,U-NHHR,NULL
311290,Okmok,United States,Alaska,Aleutian Islands,53.43,-168.13,1,2,NULL,1
311300,Bogoslof,United States,Alaska,Aleutian Islands,53.93,-168.03,1,2,NULL,1
311310,Makushin,United States,Alaska,Aleutian Islands,53.8909999999999,-166.923,1,1,NULL,1
311320,Akutan,United States,Alaska,Aleutian Islands,54.134,-165.985999999999,1,2,NULL,1
311340,Westdahl,United States,Alaska,Aleutian Islands,54.518,-164.65,1,2,NULL,1
311350,Fisher,United States,Alaska,Aleutian Islands,54.6499999999999,-164.43,1,3,NULL,1
311360,Shishaldin,United States,Alaska,Aleutian Islands,54.756,-163.97,1,2,NULL,1
311370,Isanotski,United States,Alaska,Aleutian Islands,54.765,-163.723,0,NULL,U-NHHR,NULL
311380,Roundtop,United States,Alaska,Aleutian Islands,54.7999999999999,-163.589,0,NULL,U-HR,NULL
311390,Amak,United States,Alaska,Aleutian Islands,55.4239999999999,-163.149,1,NULL,U-HHR,NULL
312010,Frosty,United States,Alaska,Alaska Peninsula,55.082,-162.813999999999,0,NULL,U-NHHR,NULL
312011,Dutton,United States,Alaska,Alaska Peninsula,55.1679999999999,-162.271999999999,0,NULL,U-NHHR,NULL
312020,Emmons Lake,United States,Alaska,Alaska Peninsula,55.341,-162.079,0,NULL,U-NHHR,NULL
312030,Pavlof,United States,Alaska,Alaska Peninsula,55.42,-161.887,1,2,NULL,1
312040,Pavlof Sister,United States,Alaska,Alaska Peninsula,55.453,-161.842999999999,0,NULL,U-NHHR,NULL
312050,Dana,United States,Alaska,Alaska Peninsula,55.6409999999999,-161.214,0,NULL,U-HR,NULL
312051,Stepovak Bay 2,United States,Alaska,Alaska Peninsula,55.9129999999999,-160.041,0,NULL,U-NHHR,NULL
312052,Stepovak Bay 3,United States,Alaska,Alaska Peninsula,55.929,-160.002,0,NULL,U-NHHR,NULL
312053,Stepovak Bay 4,United States,Alaska,Alaska Peninsula,55.954,-159.954,0,NULL,U-NHHR,NULL
312060,Kupreanof,United States,Alaska,Alaska Peninsula,56.011,-159.797,1,NULL,U-HHR,NULL
312070,Veniaminof,United States,Alaska,Alaska Peninsula,56.17,-159.38,1,2,NULL,1
312080,Black Peak,United States,Alaska,Alaska Peninsula,56.552,-158.785,0,NULL,U-HR,NULL
312090,Aniakchak,United States,Alaska,Alaska Peninsula,56.88,-158.169999999999,1,NULL,U-HHR,NULL
312100,Yantarni,United States,Alaska,Alaska Peninsula,57.0189999999999,-157.185,0,NULL,U-HR,NULL
312110,Chiginagak,United States,Alaska,Alaska Peninsula,57.1349999999999,-156.99,1,NULL,U-HHR,NULL
312120,Kialagvik,United States,Alaska,Alaska Peninsula,57.203,-156.745,0,NULL,U-NHHR,NULL
312130,Ugashik-Peulik,United States,Alaska,Alaska Peninsula,57.7509999999999,-156.367999999999,1,NULL,U-HHR,NULL
312131,Ukinrek Maars,United States,Alaska,Alaska Peninsula,57.832,-156.509999999999,1,NULL,U-HHR,NULL
312132,Unnamed,United States,Alaska,Alaska Peninsula,57.8699999999999,-155.419999999999,0,NULL,U-NHHR,NULL
312140,Martin,United States,Alaska,Alaska Peninsula,58.1719999999999,-155.360999999999,1,NULL,U-HHR,NULL
312150,Mageik,United States,Alaska,Alaska Peninsula,58.195,-155.252999999999,0,NULL,U-HR,NULL
312160,Trident,United States,Alaska,Alaska Peninsula,58.2359999999999,-155.099999999999,1,2,NULL,1
312170,Katmai,United States,Alaska,Alaska Peninsula,58.28,-154.962999999999,1,NULL,U-HHR,NULL
312180,Novarupta,United States,Alaska,Alaska Peninsula,58.27,-155.157,1,NULL,U-HHR,NULL
312190,Griggs,United States,Alaska,Alaska Peninsula,58.3539999999999,-155.092,0,NULL,U-HR,NULL
312200,Snowy Mountain,United States,Alaska,Alaska Peninsula,58.3359999999999,-154.681999999999,1,NULL,U-HHR,NULL
312210,Denison,United States,Alaska,Alaska Peninsula,58.4179999999999,-154.449,0,NULL,U-NHHR,NULL
312220,Steller,United States,Alaska,Alaska Peninsula,58.43,-154.4,0,NULL,U-NHHR,NULL
312230,Kukak,United States,Alaska,Alaska Peninsula,58.453,-154.354999999999,0,NULL,U-NHHR,NULL
312250,Kaguyak,United States,Alaska,Alaska Peninsula,58.6079999999999,-154.027999999999,0,NULL,U-HR,NULL
312260,Fourpeaked,United States,Alaska,Alaska Peninsula,58.77,-153.672,1,NULL,U-HHR,NULL
312270,Douglas,United States,Alaska,Alaska Peninsula,58.8549999999999,-153.542,0,NULL,U-NHHR,NULL
313010,Augustine,United States,Alaska,Alaska (southwestern),59.363,-153.43,1,3,NULL,2
